,CXCL13,VSIG4,CXCL10,MEIS2,FOXP3,ZNF532,CXCR5,CD4,CD8A,CD8B,MS4A1,Global_Cluster,Sub_Cluster
P_T_P1228_10749,0.0,0.0,0.0,0.0,0.0,0.8749491034205015,0.0,0.0,0.7027181132844885,0.0,1.558024490062349,B cell,hB02_GALTB-IgA
P_T_P1228_10750,1.0872823089886858,0.0,0.0,0.0,0.0,3.432332536039508,2.6988013476607726,0.0,0.2265071882224931,0.4315864604013686,3.5869854383775346,B cell,hB05_GCBCell-LRMP
P_T_P1228_10751,1.2411172501386247,0.0,0.0,0.0,0.0,0.0,0.0,0.7791167476679592,0.975828305932158,0.0,2.695764479582241,B cell,hB01_PlasmaB-IgG
P_T_P1228_10752,0.0,0.0,0.0,0.7316165757310225,0.0,1.3232993615610031,0.0,0.0,0.0,0.0,2.1610331499385653,B cell,hB02_GALTB-IgA
P_T_P1228_10753,0.0,1.74879416936099,0.0,0.0,0.0,0.0,0.0,0.0,3.4176366666933173,0.0,1.2728413898224977,ILC,hI02_NK-GZMK
P_T_P1228_10754,3.522696125057375,0.0,0.0,0.0,0.0,0.0,0.0,1.8364998717676702,3.4304882294890935,1.7360534268929884,0.8393858945133034,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10755,0.0,0.0,0.0,1.3328828065943004,0.0,1.1682494543909678,0.0,0.0,0.517174156056331,0.0,2.1611296198397936,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10756,0.0,2.823644312358331,0.0,0.0,0.0,2.7320091919608527,0.0,3.2425238391360724,0.25474754015277773,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P1228_10757,0.0,0.0,0.0,2.439179847293585,0.0,0.36139271666019446,0.0,0.0,0.0,0.0,2.3143325714724874,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5360305470177034,0.0,2.1772089510911665,ILC,hI03_NK-CD103
P_T_P1228_10760,0.0,0.0,0.0,0.0,0.0,2.8936648110687546,0.0,0.0,0.0,0.0,3.589517872389228,B cell,hB05_GCBCell-LRMP
P_T_P1228_10761,0.0,0.0,0.0,1.5661240256794096,0.0,0.0,1.0369005067385855,2.5729864558255864,1.13734163374747,0.0,0.0,CD4 T cell,hT04_CD4-TCF7
P_T_P1228_10762,1.2899421847236303,2.7430366417416976,0.0,0.0,0.0,0.0,0.0,0.0,3.566626744319211,3.455746399295104,1.0088681856801243,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10763,0.0,0.0,0.0,0.0,0.0,2.2001928423977124,0.0,1.0510989775543642,0.0,0.0,3.5664285865761842,B cell,hB03_FollicularB-IgD
P_T_P1228_10764,0.0,0.0,0.0,1.6473546780070072,0.0,0.8055084587495915,0.0,3.1220794522326023,0.0,0.0,0.46635835740424003,CD4 T cell,hT05_CD4-CXCR6
P_T_P1228_10765,0.0,0.0,0.0,0.45110109847879554,0.0,1.8068853945724088,2.832354066741709,0.0,0.21143412522869207,0.0,3.599549952180087,B cell,hB04_FollicularB-MS4A1
P_T_P1228_10766,0.0,0.0,0.0,1.2870498149252985,0.0,0.0,0.0,2.676340896195512,0.0,0.0,0.7484361611648983,CD4 T cell,hT05_CD4-CXCR6
P_T_P1228_10767,0.0,0.0,0.0,1.3845463166127718,0.0,1.6996036625616022,0.0,0.0,0.31987689342371034,0.0,3.5446109774652905,B cell,hB04_FollicularB-MS4A1
P_T_P1228_10768,0.0,0.0,3.5057989804147742,0.0,0.0,0.0,0.0,0.39785016213910956,0.0,0.0,1.4194887560528249,B cell,hB02_GALTB-IgA
P_T_P1228_10769,0.0,0.0,0.0,0.0,0.0,1.8749068029015086,0.0,0.7532756616211693,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10770,0.0,0.0,2.6940372220200337,2.5985328679018767,0.0,1.2226942464396435,0.0,3.214088076886072,0.0,0.0,1.7629629724165725,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10771,0.0,3.1566519350240525,0.0,0.0,0.0,0.0,0.0,3.217809197135119,0.0,0.0,1.0565807760024126,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10772,0.0,3.4406702770843935,0.0,0.8658806740344724,0.0,0.0,0.0,3.2200545835482,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10773,0.44422966563629784,3.228456638207724,0.0,0.593378509899841,0.0,1.852793982663994,0.0,3.1542844008936086,0.744970010714325,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10774,0.0,0.0,0.0,0.0,0.0,1.984398541723707,0.0,1.293360423084659,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1448068874436084,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P1228_10776,0.0,0.0,0.0,0.0,0.0,2.5549350463055847,0.0,2.0167072862704734,0.0,0.0,2.3052868487435414,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1669872502212697,B cell,hB02_GALTB-IgA
P_T_P1228_10778,0.0,0.7926600322006616,0.0,0.0,0.0,2.153903826322746,0.0,0.0,0.5709428845157619,0.0,1.8284782339526715,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10779,0.0,3.24094208919266,0.0,1.452313560840291,0.0,0.40166254068664825,0.0,3.2390395951332596,0.0,0.0,0.6772238788378901,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10780,0.0,0.0,0.0,0.6235855231541747,0.0,2.1568274937039984,0.0,1.1459600690063427,0.0,0.0,0.6131030255578103,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10781,0.0,1.3930451309672083,0.0,0.0,0.0,0.0,0.0,0.9689398917900511,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10782,0.0,0.0,0.0,0.0,0.0,0.0,1.0933587608695068,0.0,0.0,0.0,1.8370484686279323,B cell,hB02_GALTB-IgA
P_T_P1228_10783,0.0,0.0,0.0,0.0,0.0,2.638489190218448,0.0,3.016096893975632,0.0,0.0,1.961481299424709,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10784,0.0,0.0,3.027739927807285,0.0,0.0,2.380478340703745,0.0,2.524257716458222,0.9861212741881569,1.2203716571860705,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10785,0.0,0.0,0.0,0.504254958844887,0.0,3.2922448518492153,0.0,0.4972304815130017,0.0,0.0,1.9771727823272647,B cell,hB02_GALTB-IgA
P_T_P1228_10786,0.0,0.7625427996588373,0.0,0.5695931834406928,0.0,0.0,0.0,1.0820942171219425,0.3193804713857965,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10787,0.0,3.1982881958889364,0.0,0.0,0.0,1.2185208528260376,0.0,2.9010435435866095,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10788,0.0,0.0,0.0,0.0,0.0,1.1068516227894603,0.0,0.0,2.60059667194954,0.0,0.601191398292739,B cell,hB02_GALTB-IgA
P_T_P1228_10789,0.0,0.0,0.0,3.0742722060326937,0.0,0.8984271195453405,0.0,0.0,0.3162700202202971,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10790,0.0,1.011203023471139,2.410106357761,0.0,0.0,0.0,0.0,3.0651328939782485,0.5623791638746466,0.0,0.7141303455211919,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10791,0.0,0.0,0.0,0.4507959065383869,0.0,2.1846733600816792,0.0,2.2367018503086245,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_T_P1228_10792,0.0,3.331975774239031,2.083038171671625,0.5545516902365374,0.0,0.0,0.0,2.988967386734941,0.0,0.0,0.3846527030024289,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10793,0.0,1.1422919284131199,0.0,0.0,0.0,0.0,0.14141940033523953,2.8564148335062467,2.731731248146085,2.7904095628972323,0.6751680632541066,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10794,0.0,3.294396166484222,0.0,0.0,0.0,0.0,0.0,2.578773605910814,0.11169845697612463,0.0,0.9466968389550336,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588957297373547,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10796,0.0,1.5614039520758096,0.0,3.0085042326327422,0.0,1.7163419506862496,0.0,0.0,0.0,0.6576514232933136,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_T_P1228_10797,0.0,2.95207566972958,0.0,0.0,0.0,0.31533411404734696,0.10663762125801772,0.7756841516225628,0.0,0.285839468664826,0.5474782314365515,Myeloid cell,hM13_TAM-SPP1
P_T_P1228_10798,0.0,0.0,2.5095014600267818,0.6081881159827208,0.0,1.457901810572278,0.0,3.002220238841484,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_T_P1228_10799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4576156672924212,0.0,0.0,1.2834026480244118,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10800,0.0,0.7776043206987147,0.0,0.0,0.0,1.2469440474998386,0.07468504669479466,2.6603999317092244,0.0,0.0,0.0,Myeloid cell,hM12_TAM-C1QC
P_T_P1228_10801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_T_P1228_10802,0.0,3.493206781288273,3.9072733531817025,0.0,0.0,1.5425316676936287,0.0,2.8220757287113765,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_T_P1228_10803,3.5238752702414797,0.0,0.0,0.0,0.0,0.0,0.5317343968075056,0.0,3.4924126500275525,3.4352244917134818,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10804,1.5423136305630007,0.0,0.0,0.0,0.0,2.1542818228463476,3.102672192798775,0.0,3.612106379157583,3.5269044820299387,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10805,0.8995510109105743,0.0,0.0,0.0,0.0,0.645898854193684,0.0,0.0,3.2832362584856636,3.292078122143661,0.5118111898714878,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10806,1.4999249257647413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.532415713039524,2.0293607966592417,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10807,1.7423155975240878,0.0,0.0,1.6345591335526595,0.0,2.5657325582682753,0.0,0.0,3.4534084227709037,2.75486773952962,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10808,0.8658393860650989,0.0,0.0,1.4859301347852771,0.0,0.0,0.0,1.8309673027962394,3.4300042059090954,3.3788052952536027,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_T_P1228_10809,2.011632827646104,0.0,0.0,0.0,0.0,0.0,1.6255831685638042,0.0,3.5943804706601004,3.3218912262252105,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10810,0.8490986300681294,0.0,0.0,2.1405495934051704,0.0,0.0,2.055811717464718,0.0,3.364704263558099,3.3077789436275915,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10811,0.8505906763791719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6227225312334643,1.7476163017217683,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10812,0.9619331341188129,0.0,0.0,0.0,0.0,2.3171082691223437,0.0,0.0,3.416148598284565,3.5731702453656027,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10813,0.8991086588529902,0.0,0.8455684968971067,0.837253405088794,0.0,0.0,0.0,0.0,3.525275889756567,3.404354589049425,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10814,0.8713333794464738,0.0,0.0,1.118199987654374,0.0,2.8511651073271165,2.0130902079242543,0.0,3.4902281072731483,2.280632978531395,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10815,3.565444492494749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50533007512633,3.5088651171211964,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10816,1.6974796001684886,0.0,0.0,0.0,0.0,0.783988665556232,0.0,0.0,3.5400827005213578,3.131492719013242,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10817,0.9737756724583827,0.0,0.0,0.0,0.0,0.7578116921512905,0.0,0.0,3.6110833913626785,3.3547459367993238,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10818,3.7428369650085056,0.0,0.0,0.0,0.0,0.8064234327844231,0.0,0.0,3.5559574323373875,3.1390754362621545,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10819,0.7427080837890824,0.0,0.0,0.9800336041355512,0.0,0.40770318751864876,0.0,0.0,3.5720819919701885,3.4818558315322288,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10820,0.7616852957952327,0.0,0.0,0.0,0.0,0.3817528975125191,0.0,0.0,3.337691970000799,3.4414035548413366,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10821,0.8034063556466751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2390521346936527,3.4387035236023267,0.0,CD8 T cell,hT13_CD8-GPR183
P_T_P1228_10822,3.5442599372947807,0.0,0.0,1.0051015815505517,0.0,0.0,0.0,0.6085641463337345,3.5002981071370605,2.5719847325182625,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10823,1.535909154880794,0.0,0.0,1.4276948089335828,0.0,0.0,0.0,0.0,3.4725167927568092,3.165239270851182,0.9230836050237471,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10824,1.499226917745652,0.0,0.0,0.0,0.0,1.2261643663411241,0.0,0.0,3.523728932522917,1.0859798961757188,0.528988134004499,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10825,0.0,0.0,0.0,0.0,0.0,0.4490650244328232,0.0,0.0,3.363957927006109,1.6879044008967947,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10826,1.9667618994637748,0.0,0.0,0.0,0.0,0.0,0.0,0.8550815132891122,3.4477532760919583,3.710261824361396,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10827,1.8297594078309882,0.0,0.0,0.0,0.0,0.0,0.0,0.7159595131633882,3.3872857352439416,3.3413259720150745,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10828,1.5294708246801396,0.0,0.0,0.0,0.0,2.4767631845604274,0.0,0.0,3.48117604137262,1.975422155256733,1.0032494925197886,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10829,1.9940603581468717,0.0,0.0,0.0,0.0,0.0,0.0,0.572224805171427,3.517019092223681,3.266561280432664,0.0,CD8 T cell,hT16_CD8-CD6
P_T_P1228_10830,3.596577234951362,0.0,0.0,0.0,0.0,0.0,0.0,1.8810056256963268,3.4198236876669177,3.429390175826222,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10831,0.9732099730666706,0.0,0.0,0.0,0.0,1.5333938175188186,0.0,0.0,3.0747634716329646,3.4381820786089468,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10832,1.9277111541403833,0.0,0.7442364614588631,0.0,0.0,0.0,0.0,0.0,3.583492999889977,0.0,0.4383752071383556,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10833,3.5855897572977966,0.0,0.0,0.0,0.0,0.0,0.2953205726841047,0.0,3.553055798202444,1.6947901079396963,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10834,1.8463307004701055,0.0,0.0,1.0854372297528476,0.0,0.0,0.0,0.0,2.084033759644083,3.0041200675117925,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10835,1.8290514301039682,0.0,0.0,0.0,0.0,0.0,3.0007945995200913,0.7301854140104881,3.4543631488276754,3.496487056106921,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10836,3.375399247616043,0.0,0.0,0.0,1.0654083018663076,0.0,0.0,0.0,3.360947000141676,0.0,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10837,1.5301380971367198,0.0,0.0,1.3544734019380205,0.0,1.074560215088022,0.0,0.0,3.61707927505773,2.788819851336943,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10838,1.6054522004909735,0.0,0.0,0.0,0.0,0.0,0.3288944295532391,0.0,3.577610544872737,2.222588618249964,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10839,3.8633386455521075,0.0,0.0,1.8668816624883946,0.0,0.0,0.0,0.0,3.505227423614518,2.925025057302096,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10840,0.9933275730398803,0.0,0.0,1.2498375198622733,0.0,0.0,0.0,0.0,3.599007506690875,2.0187873070275617,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10841,0.853094990509181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527277620275137,3.4150269327293747,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10842,1.3053695030519827,0.0,0.0,1.568238038670829,0.0,1.0641599032414018,0.0,0.0,3.61227461552092,1.4437691572669034,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10843,3.628008009331262,0.0,0.0,0.0,0.0,1.1679055308214499,0.0,0.0,3.155593585354082,3.3114454648722687,0.6306231987114359,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10844,0.7946497673967592,0.0,0.0,0.0,0.0,2.606060958340152,0.0,0.0,3.579577509471558,3.4161812285453266,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10845,1.6372798259857209,0.0,0.0,0.0,0.0,1.7594115096083731,0.0,0.0,3.503040754604901,3.488564828313608,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10846,2.003642009408404,0.0,0.0,0.0,0.0,0.0,2.588998540134033,0.0,3.60758415716865,3.604446050458434,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_T_P1228_10847,1.8495119996701335,0.0,0.0,0.0,0.0,2.0062155305891656,0.0,0.0,3.4261300043785785,1.6367466118123064,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10848,3.535457049979787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.482136752771683,1.5690809610872827,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10849,1.9669722162232552,0.0,0.0,0.0,0.0,1.9435957040335057,1.9750266140905384,0.0,3.449684082794878,3.3885519663681385,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10850,1.0816366698563824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.371911048351391,3.4681090810134925,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10851,0.8441467707921577,0.0,0.0,1.0922700612404916,0.0,2.0520955739025006,0.0,0.0,3.330116281228194,3.415251101860027,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10852,1.7901099933571103,0.0,0.0,0.0,0.0,2.2656380766407085,0.0,0.0,3.459291661016732,3.4524944238562294,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380794195492117,3.3790619887093847,0.4598495431935974,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10854,1.6507218761341227,0.0,0.0,0.0,0.0,1.4766327053835242,0.0,0.0,3.437531224576422,1.1210583906774851,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10855,1.510448348380315,0.0,0.0,1.3989796795420013,0.0,0.0,0.0,0.0,3.5292161367960606,1.9818164617449012,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10856,1.4506549116714618,0.0,0.0,0.0,0.0,0.0,0.2446936393748591,0.0,2.7838731080228647,3.5219175930170494,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10857,1.2568505481527719,0.0,0.0,1.9251798752234133,0.0,0.0,0.22949972641200356,1.6743582016831902,3.4489381172378106,3.5892389618260254,1.0421346748722609,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10858,1.734492016179669,0.0,0.0,0.7284278241207788,0.0,0.0,0.4820218955625931,0.0,3.404616210209695,1.930735376292476,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10859,0.7922880695719132,0.0,0.0,0.0,0.0,0.0,0.0,0.6332753734068087,3.547269414828642,3.4058243201140326,0.5407318300136393,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10860,3.58764699756929,0.0,0.0,0.0,0.0,0.0,0.0,1.3295927324738042,3.404965487831569,3.3848313044032543,1.1358899976060253,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10861,0.6673136972231759,0.0,0.0,0.0,0.0,2.3689066279884408,0.0,0.5263678144828072,3.3396058077101882,3.4783552319523947,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10862,3.6749901852284825,0.0,0.6748271350195252,0.9578890110545416,0.0,0.0,0.0,0.7631149617074869,3.5793697961117497,1.968212363091262,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10863,2.0117856171887176,0.0,0.0,0.0,0.0,0.0,0.0,0.5312618963731894,3.5318328454229078,1.9945841983339543,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10864,1.6934460558306266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.636063239521529,3.312735376926097,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10865,1.7712046960737537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9358510683797896,3.432053513228559,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10866,1.0737554688647906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431927699369812,2.411335894780366,0.0,CD8 T cell,hT16_CD8-CD6
P_T_P1228_10867,0.0,0.0,0.0,0.0,0.0,2.3171659637269197,0.0,0.0,3.4831429336215645,3.372381362278525,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10868,0.0,0.0,0.0,1.4557087643414324,2.3673604925113167,0.9643542512776411,0.0,0.0,3.3757756499459686,3.262076291922117,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10869,0.8017297401105384,0.0,0.0,0.0,0.0,2.051269724328399,0.0,0.0,3.552236452788708,0.0,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10870,1.9360078729612398,0.0,0.0,0.0,0.0,0.0,2.8779080666165577,1.9354156682196304,3.648897287673303,3.379000850685612,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10871,1.9128120135156108,0.0,0.0,0.0,0.0,0.8599542922297223,0.0,0.0,3.4738546614179233,3.2578353670495024,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10872,1.721151155262107,0.0,0.0,0.0,0.0,1.905159071206243,0.0,0.0,3.552281905604392,3.5983614796380055,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10873,3.618451400374338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.480702633215508,3.3897405049616345,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10874,1.9713992071179098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3582435084467828,2.7253222055519837,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_T_P1228_10875,1.995870293669082,0.0,0.0,1.1957341070635512,0.0,1.5675797459145957,0.0,0.0,3.382159610124811,3.3305599630525577,0.44668922683212914,CD8 T cell,hT14_CD8-CX3CR1
P_T_P1228_10876,2.2091641026964326,0.0,0.0,0.0,0.0,2.1655691015367835,0.0,0.0,3.073860277813374,1.703308363380717,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10877,3.6472160636308097,0.0,0.0,2.8766548596677732,2.71355633202926,2.6179289252156983,0.6415573794796176,0.0,3.4340049496842195,3.361386796236788,1.7361386387267632,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10878,0.9114780583755018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5298233717706045,3.6085644422991097,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10879,1.7492983505847703,0.0,0.0,1.8265960139306052,0.0,0.0,0.4879218068387551,0.0,3.555850171079204,3.245806115557246,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10880,1.775313723566405,0.0,0.0,0.0,0.0,1.5223565418079943,0.0,0.0,3.5154600837827146,3.4244843316880167,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10881,1.865339711397911,0.0,0.0,0.0,0.0,1.461099997930778,0.0,0.0,3.5445101824989154,3.3873849646221297,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10882,2.178698265533325,0.0,0.0,0.0,0.0,1.936514602247369,0.0,0.0,3.565809560155241,1.787317457159327,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10883,1.2729013749113511,0.0,0.0,0.0,0.0,1.7084686475981101,0.0,0.0,3.0372139346650395,3.341996004337456,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10884,1.558863203736003,0.0,0.0,1.6562383701488386,0.0,0.7482967486023473,0.0,0.0,3.609956325694564,3.101122943759584,0.5675252268054404,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10885,3.1896892910530465,2.7105773549749594,0.0,0.0,0.0,0.0,1.1148071201645648,0.0,3.5676208598799044,2.8799319526743323,0.48381670256046505,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10886,1.4296609902146076,0.0,0.0,0.0,0.0,2.344555856109825,2.4629994840130136,0.0,3.561444203724329,3.4992776329828015,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10887,0.8357308031207963,0.0,0.0,0.0,0.0,2.3006257209429446,0.0,0.0,3.403527296319594,3.3854318876400895,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10888,1.3584856783469579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4889047457625217,1.0987067146374074,0.0,CD8 T cell,hT16_CD8-CD6
P_T_P1228_10889,2.1356909129677337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465319030127845,3.311084476185107,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10890,3.5487785888923074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.541018715563529,1.9334948677142314,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10891,1.6742435146446366,0.0,0.0,0.9795288163259466,0.0,0.0,0.0,0.5892247137194637,3.295299060878215,3.5188056012669042,0.0,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10892,1.501823962920936,0.0,0.0,0.0,0.0,0.0,2.545033345522767,0.6537363802025145,3.6230802378504503,3.430429703990344,3.337131899510923,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10893,0.8738307158943291,0.0,0.0,1.1246505684274968,0.0,0.0,0.0,0.0,3.3045648936747414,3.581262251379707,3.074120253242767,CD8 T cell,hT15_CD8-GZMK
P_T_P1228_10894,3.2054264094062193,0.0,0.0,0.0,0.0,2.1562185604572353,0.0,1.338177147607571,3.613448443471065,2.9041407128412753,0.0,CD8 T cell,hT18_CD8-LAYN
P_T_P1228_10895,0.0,0.0,0.0,0.0,3.37093403803676,0.0,0.0,0.0,3.3371955998814045,3.143302566867913,0.0,CD8 T cell,hT13_CD8-GPR183
P_T_P1228_10896,3.311273511088579,0.0,0.0,0.0,2.652887326956708,1.5590101560270735,0.0,0.0,3.3425064922858203,3.227060522484384,0.0,CD8 T cell,hT18_CD8-LAYN
