,spearman_rho
NUDT7,-0.08740092406367192
UNC50,-0.08742337409771227
FAM164C,-0.0874290929797034
SLC5A6,-0.08746783866140491
MAOA,-0.08749089886805463
LCE1C,-0.08749324983835499
FBXO7,-0.08757186500302082
KRT75,-0.08761856965625024
FUT8,-0.08762137431336547
SH2D1A,-0.0876526958463474
YES1,-0.08775385181762257
SERPINB6,-0.08778536704021485
FHL2,-0.08781932869263555
CCDC60,-0.08790969985474653
PEX1,-0.08793092193163761
TADA2A,-0.08793600955994964
C6orf163,-0.0879446755391442
ABHD14A,-0.0879511834280271
C2orf51,-0.08798577229199266
SPATA5,-0.08800382231212031
C7orf23,-0.08801670112367484
TDG,-0.08802997188482897
CEP57,-0.08803964042567948
TNFSF13,-0.08804792258321961
RTKN2,-0.0880718020517782
C9orf80,-0.0880848253164131
MOBKL3,-0.08820003886300173
CCDC47,-0.08823776759480652
HAUS4,-0.08825579831137112
SP140L,-0.08832600813338369
GNAI3,-0.08834215569188121
C11orf2,-0.08835217488246865
CCL14-CCL15,-0.08841927569677016
HSPA4L,-0.08842456114857544
BBS7,-0.08842776006232819
RAD1,-0.08845158013890544
ABCB10,-0.08850895808354844
PRAP1,-0.08851558479778122
TEC,-0.08851691906404571
ATP2A1,-0.08851916497752493
EXPH5,-0.08853715100634331
C17orf99,-0.08854863661144163
RBM15,-0.08855231825859909
ATP6V0E2,-0.08863020955190083
TMCO6,-0.08875615449472052
EIF3B,-0.08875664372567926
LOC100288778,-0.08877517591675471
BTBD2,-0.08881381584830067
C16orf88,-0.08881823160612878
PFKP,-0.08888735074388329
CHMP4C,-0.0889070040721013
LOC440896,-0.08894576074008978
GCFC1,-0.08894589483420502
GEMIN8,-0.08899345080523832
IPO4,-0.08899497253447342
SERTAD1,-0.0890611871604607
MAP1D,-0.08914884394717384
NAT8B,-0.08918975933770265
HNF4G,-0.08922005156925639
ATP2C2,-0.08922160280976602
MYCNOS,-0.08925410407692227
RNF126P1,-0.08932509569908688
HMHA1,-0.08938148583009849
GALK2,-0.08941074791375413
PSME4,-0.08944749692335406
NUP50,-0.08947142049568578
PPIL6,-0.08948085848280453
PANK1,-0.08951475095974648
SCARNA22,-0.08954343722444413
CA5BP,-0.08956894596246098
VTA1,-0.08958003252485032
TTTY7,-0.08962053667349927
OTUD6B,-0.08962783468882163
NGDN,-0.08964127939208767
VPS37B,-0.08964325558349523
CD244,-0.08972678967538754
ALDH3A1,-0.08973211820544541
LOC400931,-0.08973673527690167
TRNT1,-0.08974363250103054
MMP10,-0.08977769049599367
C6orf227,-0.08988821752978689
NEK3,-0.08990992507205936
PPARGC1A,-0.08992690804165106
WDR89,-0.08992983345153342
OAF,-0.08994077748632692
LOC100289341,-0.08994474623415204
GOLGA2B,-0.08996799158924332
PRKRA,-0.09008664320223136
MED4,-0.09008671705716727
LRRIQ4,-0.0901183339202654
WFDC5,-0.09011972427658242
PLA2G10,-0.09013905456374678
PTCD2,-0.09015993297114554
FAM36A,-0.09022047718706239
CD164,-0.0902965129121474
ALDH9A1,-0.09037283033274005
MAP2K3,-0.09037756110864746
SLC22A11,-0.09037763357023211
ACTR3C,-0.09038662935415127
HM13,-0.09047391266802901
TMEM231,-0.09051149739341297
RNF145,-0.09054032773574304
PRPSAP2,-0.09056847718996162
CDHR5,-0.09059406006525636
C14orf72,-0.0906262767882972
RTP4,-0.0906371169327603
FGFR4,-0.09067289894255523
SAMD7,-0.09077893258714984
TRIB3,-0.09079607029749417
ELAC1,-0.09081507284041371
EIF1AY,-0.0908199320895968
CDC42EP2,-0.09084404476190351
PGAM4,-0.0908630660531508
GTF2F2,-0.09089762932188375
PLEKHG4,-0.09089932427731996
CA13,-0.09092699387447674
CDC42BPG,-0.09095614960039237
FUK,-0.09095782472431468
PGLYRP2,-0.09111764251523219
NCKIPSD,-0.09113134762677728
LEAP2,-0.09120286950824967
RFX4,-0.09124484518848307
CHP,-0.091268376825873
FLJ46111,-0.09130086871258514
VSNL1,-0.09136303734458258
MSL3,-0.09143866566758185
C14orf115,-0.09143891666019718
TAF4B,-0.09145015139282343
MRPS31,-0.09150557568411848
XKR9,-0.09160476291265354
PMM1,-0.09162203378340596
GGNBP1,-0.09163877690442651
CHRAC1,-0.09165372864826463
C3orf1,-0.09166197013421114
COMMD1,-0.09167477470841444
SLC30A7,-0.09170604470524087
MLYCD,-0.09173158472402693
CUEDC2,-0.0917377963809415
COG4,-0.09179335028929929
OR7A10,-0.09181255948072174
IARS2,-0.09186003446072938
SSB,-0.09189375990088854
C19orf20,-0.0919195047709437
PPP1R10,-0.09196340988519648
RWDD1,-0.09201567973866653
PLLP,-0.09205245972411977
CPA2,-0.09207510600385285
ALDH7A1,-0.09213122765281151
SNORA26,-0.09215192390925744
HIST1H4B,-0.09222511557614783
PDCD1,-0.09222620582633607
MARCH5,-0.09222629255568994
SLC35B3,-0.09231113587962503
GIT1,-0.09234818784175519
FAM105A,-0.09238663151575723
CDCP1,-0.09245671059707679
WDR92,-0.09245950569300164
ENY2,-0.09247064892965658
WBP11,-0.09248851550912458
DYNC2LI1,-0.09249607610208291
ALKBH4,-0.09264566714876958
TCERG1,-0.09268826623563216
SLC25A32,-0.09270734870279365
TAF15,-0.09275928552726191
LOC144486,-0.09281732360864983
PLA2G3,-0.09287933799581717
FAM60A,-0.09292443319808533
ADIPOR2,-0.09294890927489594
SNORA40,-0.09300374406405501
HEXB,-0.09307991346087412
SCARB1,-0.0931088841185897
TMEM19,-0.09319631331503259
CHID1,-0.0933402103023992
GABRP,-0.09334059174680194
ARL6IP6,-0.09338090269381714
VASP,-0.09345790009164388
C15orf43,-0.09349355185101153
SLC7A5,-0.09349357620965161
C7orf27,-0.09350943268671345
PRKY,-0.09351788531554879
CECR4,-0.0935413863582863
PPM1B,-0.09359676060074593
SEC61A2,-0.09363069795231549
SETD3,-0.09363949815067572
P2RY2,-0.09366853360857465
FAM58B,-0.09368612294338474
CCDC25,-0.09374942763954676
FLJ42289,-0.09376598164500642
SLC25A37,-0.09378786116003807
FAM71A,-0.09386750511906057
SLC6A8,-0.09392694426855233
ADAM7,-0.09393965967144649
SH3BGRL2,-0.0939626437060123
RNPEPL1,-0.0939801407752683
TSPAN12,-0.09400440089093136
HIST3H2A,-0.09409275599840618
C9orf167,-0.0941003442796865
EEFSEC,-0.09412617094509215
VIPR1,-0.09413080721407922
ZDHHC14,-0.09414943852335105
RHOC,-0.09419216054178117
HLA-E,-0.09420067198877835
MARCKSL1,-0.09424370779866678
ALG12,-0.09425325338541908
C1orf144,-0.0943334856516539
RIOK2,-0.09433930388666524
PNPLA1,-0.09433940601246225
SF4,-0.09434650323096976
CIITA,-0.09435362514333455
WRNIP1,-0.09435598254816274
FAM92A1,-0.09437133307159595
MGC12982,-0.09439983633056767
SERINC2,-0.09440465101049476
CXorf40A,-0.0944619535583909
UBIAD1,-0.09457072750465308
UBE2J1,-0.09460241201627649
FANCF,-0.09463815290259044
MLEC,-0.0946696445889532
RNF149,-0.09468690127868014
KDELR2,-0.09477367105478944
EIF2B4,-0.0947781515810763
CCDC113,-0.09483311290949971
PPIAL4E,-0.09488243419635065
FZD3,-0.09488803110421802
MICALL2,-0.09489275255569143
PLSCR1,-0.09490068890494793
KIAA1804,-0.09492472400857276
SNORA74B,-0.09493556079007073
USP18,-0.09496841096518968
ZSWIM7,-0.09505696021459338
KIAA0895L,-0.09506278176529831
NANOS1,-0.09507557529059363
POLR2B,-0.09510666736060802
DAD1,-0.09511101802733839
LCN12,-0.09522622336403255
LOC729156,-0.09525606554362497
IL9,-0.09526823079032673
PPM1J,-0.09528696781585194
AQP8,-0.09541069029193615
SEPHS2,-0.09547024517796716
ATP6V0C,-0.0954723571556304
MUC13,-0.09552594895809885
RAB1A,-0.09556546532347217
B3GALT1,-0.09565372372980921
PDXP,-0.0957289774236396
OR10G4,-0.09576512628372048
ASMT,-0.09579675509621033
SLC39A2,-0.09583669335212863
RNF181,-0.09584453528445977
ATF7IP2,-0.09587720852119286
RIBC2,-0.09589997951971921
C8orf4,-0.09592006857828912
CTCFL,-0.09599431923669285
ALG1L,-0.09606439881818851
MTMR8,-0.09610411252438403
DHRSX,-0.09611821920447859
REG4,-0.09613137333337399
NDUFS1,-0.09618900617454598
C11orf57,-0.09635436386230684
GPR89C,-0.09637724371005896
DCTN3,-0.09639608027716934
ASNSD1,-0.09641886021062196
LGALS2,-0.09642017988766532
MPZL2,-0.09645389917203843
C20orf72,-0.09657225185665222
TBCD,-0.09658749041694703
HIST1H4L,-0.09666199995935817
LIMA1,-0.09671107847014519
PPP2R2A,-0.09675728875775241
VPS26B,-0.09676179612001493
FABP6,-0.09679969467628559
HAPLN1,-0.09684490176446983
FAM3A,-0.09686988267345102
GPS2,-0.09687114894234979
FAM83A,-0.09695508135972573
SULT2A1,-0.09696119495724811
CDK10,-0.09698382808083035
HSF2,-0.09709267398327587
RTN3,-0.09711327361657304
HIRA,-0.0971758614327537
APEX1,-0.09719425666022195
RNF138P1,-0.09719445736568504
RETNLB,-0.09719880476834078
GPR39,-0.09723145895433437
EEF1D,-0.09723680608929139
EREG,-0.09727731997785408
C15orf29,-0.09727738145798105
SYNCRIP,-0.09731972619294484
CLDN22,-0.09738788974504073
SPG21,-0.09744534819080039
RNF26,-0.09750438260405378
HADHA,-0.0975598317653695
CSTF1,-0.09758822964545538
GALR3,-0.09765175118864404
RAB3IP,-0.09774451259082843
ZNF833,-0.09776083396239364
ZNF688,-0.09776255967672028
ORC3L,-0.09783405379962085
PADI3,-0.0978425671042467
RNF167,-0.09784973279097389
C17orf73,-0.09786225381724153
FAM192A,-0.09786777944521045
TSPAN6,-0.09791527784906383
RAB15,-0.09800989957021682
TCN1,-0.09803713703096081
MED6,-0.09807275182447127
RPL10A,-0.09808190951609852
FIP1L1,-0.0981897519935502
GNB2L1,-0.09820991518926228
C10orf67,-0.0982178300197086
SLC25A35,-0.0983092091446894
POC5,-0.09831833865131336
TRPM2,-0.09836986951556217
POLL,-0.09842633530212286
PTP4A2,-0.09853680592774341
MNS1,-0.09862577391907847
HIST1H4A,-0.098651340807408
AGPAT9,-0.09867676311352078
ATOH1,-0.09867879489360606
PDIA6,-0.09868420031019257
ACSBG2,-0.09875121943784831
LGR4,-0.09876526878518886
ACTR5,-0.0988216226675646
C11orf75,-0.09884670749643677
ATF3,-0.09886788578322538
HSD17B7P2,-0.0989041750171958
FIS1,-0.09891257173807845
LCE1B,-0.09897892842275499
PDZD3,-0.0989796792022052
HLA-G,-0.09902141698699948
RAD23B,-0.09906352383726147
GDE1,-0.09908817782363112
UAP1,-0.09910669209578794
SNAR-A2,-0.09912929542869602
XYLB,-0.09917844809778002
CD247,-0.09917942768956074
FAM108B1,-0.09919417594013961
OMP,-0.0992754187453113
WDR61,-0.09930653383085983
CETN2,-0.09931130649354167
SNORA47,-0.09932314367763621
PATE3,-0.09940803611831728
EAPP,-0.0994738300735655
THNSL1,-0.09950419086290695
NPDC1,-0.09952439038678532
GPD1,-0.09952965819250224
RPL23,-0.09953870947021516
CCND3,-0.09954441396575218
GPR171,-0.09956585723311635
NIPA2,-0.09958662789389833
CCDC77,-0.09959517158340779
WDR53,-0.09967162155754922
REG3G,-0.09976988716936826
HINFP,-0.09978080960246224
NQO2,-0.09978458217214221
SNORA67,-0.09978819918343142
B4GALT7,-0.099791345051807
TNNI3,-0.09988936681498546
SPINK4,-0.09992497737398004
MIF4GD,-0.09994125907267232
SLC44A3,-0.09998197941682682
VPS28,-0.10007488290297306
TXNRD2,-0.10007837946967156
RPL31,-0.10010979751325104
SLCO4A1,-0.10012787673829796
FBXO47,-0.10022008606982953
FAM125A,-0.10025058929587717
ANG,-0.10030199277196263
TMEM101,-0.10031425670556442
GCGR,-0.10035450077971625
CRYGS,-0.10037087000234832
DEK,-0.10046837467101916
SNX15,-0.10048672821624362
MT1H,-0.10049364946610506
TMEM72,-0.10049760774090495
TTTY2,-0.10054913751161652
KEAP1,-0.10055411557274112
UBE2D1,-0.10058222126583308
TDRD5,-0.10060639648216059
CCDC22,-0.10069032173548
SLCO1B3,-0.1007783471575868
TP53I3,-0.10081555954440202
MAPK9,-0.10086896131051111
CHST4,-0.10088122815069422
TMBIM6,-0.10097908019596845
C9orf43,-0.10105134773897928
ANAPC16,-0.1010554246230385
LPAR5,-0.1013597222604321
HSPA8,-0.10148085117788501
FAM200B,-0.10152945004910602
SPDEF,-0.1015311313047059
PWP1,-0.1015408929598923
TUBD1,-0.10156358278621211
DUS4L,-0.10165287435288003
TBC1D14,-0.1017112333035422
TRAT1,-0.1017929889156397
BOP1,-0.10181740764488428
ARTN,-0.10183187236716795
KLK1,-0.10188174540051204
METTL2B,-0.10188847329381101
C11orf80,-0.10193604802770281
AQP12B,-0.10195560812424505
YTHDC2,-0.10200884142413
B3GNT3,-0.10201289431932303
DCAF8L1,-0.10201967428831896
SLC43A1,-0.10207233158406528
FBXW5,-0.10213108393995378
HS6ST2,-0.10219831961009791
IHH,-0.10224063945882993
TH1L,-0.10224314968098581
RUSC1,-0.10225425788263273
EXOG,-0.10225556050026728
PRSS16,-0.10227864129521985
S100A11,-0.10229101536322752
TP53RK,-0.10229167664933399
LMAN1L,-0.1023032316900318
ANXA2P3,-0.10239814303876936
SNORA31,-0.10245852487840015
TAS2R8,-0.1025496068727816
MTF2,-0.10258361670521099
B3GNT8,-0.10259085317539089
VRK2,-0.10259171395359609
RPP14,-0.10262832258145344
TAF12,-0.10265821906634827
LAIR2,-0.102689668448484
NEK4,-0.10274893473277465
KLHL8,-0.1027572532936386
KLRK1,-0.10276035390369151
RSL24D1,-0.10281271336631446
LOC100130557,-0.10281273077198895
RAC3,-0.1028148783490686
PIGG,-0.10282878837411574
LOC100128822,-0.10286871044337625
LHPP,-0.10289858447946852
UGT1A9,-0.10292792890156485
RNASEH1,-0.10293583859329862
WBSCR16,-0.10301396604729587
SLA2,-0.10303346711304066
THUMPD2,-0.10304709698644851
MTCP1,-0.1030837303061826
GPR143,-0.10309076792496402
AK7,-0.10310607865652567
MATN4,-0.10318542349771191
CXCL9,-0.10320235978097343
RPL6,-0.10325974704138755
C6orf70,-0.10329394836635677
WDHD1,-0.10332483329757028
TRIM65,-0.10338887613583363
HES5,-0.1034331097220721
PFDN1,-0.10345214665663564
RNF19B,-0.10349707549820232
NCRNA00167,-0.10351935427319142
LST-3TM12,-0.10353960780518814
MTRF1L,-0.1035806775302382
L1TD1,-0.10358411824206352
VAMP3,-0.1035859808020553
DDA1,-0.10359858299641153
ATAD2,-0.10361962291747193
HOXB9,-0.10363760185863896
RMND5B,-0.10364424353896932
LAG3,-0.10366674388330505
PIN4,-0.10378755132883778
DHRS4L1,-0.10380428851770145
PYGB,-0.10382934231368224
SETD8,-0.10383697688716892
TP73,-0.10385485906750612
KCTD14,-0.10389364998995648
TMED5,-0.10390187401190432
MOGAT2,-0.10391861185846811
ZNF35,-0.1039567158839508
C11orf73,-0.10397456643208512
RRP1B,-0.10402298157406341
DHDH,-0.10403846844624519
ZNF684,-0.1040681683142561
DRAM2,-0.10409574528047585
KIAA0141,-0.10411243251041602
INSL4,-0.10414455425541036
DDX55,-0.10426150990317498
PCID2,-0.10428276487068887
C9orf95,-0.10432351601861586
MED8,-0.10432656909458331
MAP3K11,-0.10440185068398027
CD2,-0.10448851473773733
PCCA,-0.10449894674776151
SLC25A29,-0.10451322049062417
ATP6V0D1,-0.1045363118465015
GNB1L,-0.10458323073020323
APH1A,-0.10459309254275187
H2AFV,-0.10460304906486
CFB,-0.1046747800365886
ADCK1,-0.1047612523288135
MESP2,-0.10481647797332942
C11orf94,-0.10484430554393384
SEC11C,-0.10491346747772858
TNS4,-0.10497201835316715
C9orf122,-0.10497701022050088
THAP9,-0.1051971356933569
FAH,-0.10524124258987799
GLYATL1,-0.1052881412800307
MED11,-0.10532219917647655
DALRD3,-0.10533868176009345
ECT2L,-0.1053600042165559
EFNA2,-0.10536864822808074
C11orf16,-0.10539841593479256
SH3KBP1,-0.10544354415676468
HSPA4,-0.10548030149990216
SLMO1,-0.10551907428742445
SYTL1,-0.105611506197283
NOLC1,-0.10568237384748541
EIF3D,-0.1057012935614515
PSMD4,-0.10570455474274783
SNORA74A,-0.10570771534561059
FAM49B,-0.10575897979617524
C19orf51,-0.10578025634157957
HOOK1,-0.10578144572793784
DDAH1,-0.10583600851511844
ARL2,-0.10587714730242839
UGT2B15,-0.10588394618283756
NECAB3,-0.10589987022794733
PSMD7,-0.10590116361503923
RHBDL1,-0.10590454829434327
GALNT12,-0.10606705344393708
CEBPD,-0.10609460449062223
CSF3,-0.10610880054133488
PEX14,-0.10612124125821379
RPS23,-0.10612857763203984
DNAJC16,-0.10614072634829576
E4F1,-0.1061940709583685
SFRS6,-0.10624489136208692
JSRP1,-0.10629837269923911
SACM1L,-0.10638557054941768
SLC3A1,-0.10639563962195642
PCBD2,-0.10644460591308788
RPS4X,-0.10657030363243958
CEACAM16,-0.10659484339866075
LAD1,-0.1065995618702501
HIST1H2BI,-0.10660813872471786
AZI1,-0.10660841714246486
SC5DL,-0.10674146279695373
RPL13A,-0.10676304036806596
LIPG,-0.10676688333852796
IER2,-0.10676707577615209
RNF4,-0.10684451021176374
CYP4A22,-0.10685180515759696
TAS2R19,-0.10685296974745906
TADA1,-0.10690249791205701
PROSC,-0.10691152503525504
TEKT5,-0.10692385437044717
SLC3A2,-0.10693786087846746
TTPA,-0.10701514704713885
RPL22L1,-0.10701537275616733
C20orf134,-0.10703724422817107
LSM1,-0.1071076085252409
C7orf43,-0.10715762476663053
HIST1H2BM,-0.10721171582903619
DAPK2,-0.10730578116591212
UBQLN1,-0.10732496625592369
DAPP1,-0.10733236776998097
PPME1,-0.10737370320875592
C7orf68,-0.10753022442704749
SNX7,-0.10768615062825859
ARSE,-0.10770040946358841
C8orf40,-0.10770198400192138
TRPA1,-0.10776888957122871
MYH7,-0.10776921143370435
OXER1,-0.10792212491261625
KIAA0895,-0.1079266081088859
PPP2R5A,-0.10799053108571156
ATP8B1,-0.10800242956144122
TNK1,-0.10805793585906545
LOC256880,-0.10809517272205442
ZNF837,-0.10809801869409144
OAZ3,-0.10811878858297226
GFPT1,-0.10836796284630364
TCEA3,-0.10838005357306801
TRAPPC1,-0.10838433994838925
PSPC1,-0.1084063034788637
C3orf42,-0.10844848549610342
DNAJA2,-0.10846937843577822
PRR19,-0.10847238230105066
METTL10,-0.10847637807866771
ATXN10,-0.10849221630847833
HSD17B11,-0.1085437606381974
C10orf111,-0.10856567257693536
C1orf86,-0.1086618380051068
ACBD6,-0.10880833009840524
TNFRSF17,-0.10883929853963435
TBPL1,-0.10884764125141545
DNLZ,-0.10887670577402606
OR1D4,-0.10898000685556951
GET4,-0.10899091809046996
C16orf79,-0.10900409206849963
C6orf130,-0.10903150018836598
TARP,-0.10905124284028539
C12orf24,-0.10905280687842103
AGBL4,-0.10908058708031396
BRCC3,-0.10909977228000146
RPS26,-0.10910482597439891
NCRNA00169,-0.10911281812989106
CHCHD7,-0.10932870446851974
GLOD5,-0.10938746205416343
PAXIP1,-0.10950146352180322
KIAA1543,-0.10950870184443058
HDAC8,-0.10951420916444021
PHF7,-0.10952952677131092
DEFB1,-0.10955147680812329
PPP2R5D,-0.1095820322898703
C1orf163,-0.10963671462866983
UOX,-0.10974041930278908
LOC100131496,-0.10975277114653054
USE1,-0.10975504543542391
SAG,-0.10998746942908183
CCDC78,-0.11001944722215817
FN3KRP,-0.11005416264402826
CYB5R2,-0.11008784276845293
SSR1,-0.11010565519930067
GPN1,-0.11013797200364626
IFITM3,-0.11016633666407828
DARS2,-0.11017227804067878
RPE,-0.11029982543540853
CAPN10,-0.11030993550087209
ZNF321,-0.11031027114712985
AIPL1,-0.11033729124044747
PVT1,-0.11035987211961815
LOC148413,-0.11036830842049784
IGSF8,-0.11048355976641391
DKC1,-0.11050296317427012
SCP2,-0.11050617678133158
XPO1,-0.1105208211417739
PTCD1,-0.110574730365756
MTHFS,-0.11059504461751536
SCAMP4,-0.11063637301703841
TCOF1,-0.11067978415198534
CLPB,-0.11068684114396102
REG1A,-0.11069794605533682
SLC35C1,-0.110744430614912
SLC16A13,-0.11077666328999124
SETD6,-0.11079878122497386
TLX1,-0.11081265610607847
WDSUB1,-0.11081956339445916
REXO1,-0.11084195462989943
SLC6A14,-0.11088016574274152
SCML4,-0.11088603406564022
SLC26A3,-0.11089213883487317
SYCE2,-0.110944764953935
STAMBP,-0.11099046494660963
TARS,-0.11103674572576042
C12orf74,-0.1110373995163793
LYSMD4,-0.11107745064829036
C2orf72,-0.11107755395453917
FLJ39653,-0.11108308807422924
WDYHV1,-0.11110748445730288
LSR,-0.11118676403134943
UQCRB,-0.11119247435769049
EIF2B1,-0.1112146002590696
ZNF534,-0.11121604106276767
WDR25,-0.11131454404711205
VARS,-0.111340068088364
ALDH16A1,-0.11135727584359235
FABP7,-0.11139843889224353
KIAA1598,-0.11140426031010003
MRI1,-0.11142796643107361
MICB,-0.11146242846437009
CKB,-0.1114676971238643
C5orf44,-0.11151755806612132
FEM1A,-0.11152504608079145
WDR43,-0.11152580524322263
EIF4EBP3,-0.11153533234110272
B3GAT3,-0.11157736449235381
GLS2,-0.11158170692206408
LEMD2,-0.11159709514867298
DNAJB11,-0.11164992788059355
SPTLC1,-0.11165561259706423
SNORA11,-0.11171287264685031
ACTR1B,-0.11173171552195946
HHLA1,-0.11174268668969958
EGLN2,-0.11178222365473842
LRRC8D,-0.11179666186327122
HNRPDL,-0.11188602062110918
SPNS3,-0.1118881073002059
DNAH14,-0.11191645857167526
CD7,-0.11192691909760395
ANKRD30B,-0.11195846534117423
ABCA12,-0.11201180612623997
FAM86D,-0.11202595184178624
ZNF692,-0.11204484947536546
PFDN4,-0.1120719621743161
KLHL17,-0.11209474202757375
TSN,-0.11210424592215601
SNORA18,-0.11214230540037548
ZNF468,-0.11219422477705557
MYO5B,-0.11241122055069476
AP2B1,-0.11241738750376745
PPP2R2D,-0.11261242125696823
ZNF414,-0.11264134116461147
NCOA7,-0.11279634241075358
TOB1,-0.11279997753978391
PDIA4,-0.11284205796687032
MLKL,-0.1128586001324536
TXNDC9,-0.11296299688112926
C13orf1,-0.11311652353797973
ADH1C,-0.1131901961912514
TEX11,-0.11328719661629377
RHPN1,-0.11331615686267599
ZNF600,-0.11334115816246856
ZNF90,-0.11335606823755454
CXorf38,-0.11336760139814718
OR10W1,-0.11337464084182508
CTBP1,-0.11343315418377689
PGLYRP4,-0.11346231418533588
REG1B,-0.11357242990024982
C6orf58,-0.11366203390167208
DCAKD,-0.1137749540161039
RABGGTA,-0.11377836863782538
DNAJC1,-0.11381311591802762
HIST2H2AB,-0.1138145775989592
SERF2,-0.11381656603127724
XKRX,-0.11386539676336317
GTF2H2,-0.11387367866621725
SH3RF1,-0.1138813730463397
C19orf63,-0.1139078023972114
KCMF1,-0.1139218613959799
KIF12,-0.11397045014550829
OR2G3,-0.11397277787310568
NT5C3L,-0.11397698258686123
UBA2,-0.11400329517690884
TOR1B,-0.11403747418068536
SNORA71D,-0.11415772740493783
TXNL4B,-0.11421828813127792
ZNF642,-0.11436757732127892
KIAA0391,-0.11449251654786154
EIF2B5,-0.11455324948157872
SLC25A31,-0.11457189444078626
BCDIN3D,-0.11464098396080437
ATG16L1,-0.11464247641446658
SVIP,-0.11470767000841181
C19orf28,-0.11473755249995134
PIK3R2,-0.11475114781399001
HNRNPM,-0.11475301239235752
FAM32A,-0.11476221679944903
PMAIP1,-0.11478125926723429
C19orf50,-0.11478907685038722
PTPRH,-0.11482177857982852
INSIG1,-0.11482476694738697
LOC729375,-0.11485915410953025
TMSB4Y,-0.11488403478260445
INPP5J,-0.11491891998886472
COIL,-0.11491987390438005
RAB11FIP4,-0.11492317886405516
ACSL5,-0.11499724253359768
AP1G2,-0.11501269017115835
ATP6V1E2,-0.11503212485969337
TMEM216,-0.11508120639541805
MED26,-0.11510377344702652
